Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
25,92,38668.222100840336,4824.336476444613,38668.222100840336,4824.336476444613,0,0.0,Historical Baseline
25,95,43947.798739495796,5518.651782545641,43947.798739495796,5518.651782545641,0,0.0,Historical Baseline
26,2,27464.985042016808,3778.3774229837527,27464.985042016808,3778.3774229837527,0,0.0,Historical Baseline
26,8,28445.755210084033,2120.0997304647467,28445.755210084033,2120.0997304647467,0,0.0,Historical Baseline
26,13,20948.400420168065,1760.066625251555,20948.400420168065,1760.066625251555,0,0.0,Historical Baseline
26,38,103948.92630252101,8925.314806315348,103948.92630252101,8925.314806315348,0,0.0,Historical Baseline
26,40,37231.17504201681,2087.2279823410727,37231.17504201681,2087.2279823410727,0,0.0,Historical Baseline
26,72,42590.3368907563,22251.729966924173,42590.3368907563,22251.729966924173,0,0.0,Historical Baseline
26,90,56987.783613445376,6026.640161052965,56987.783613445376,6026.640161052965,0,0.0,Historical Baseline
26,91,39176.612100840335,5175.597105573602,39176.612100840335,5175.597105573602,0,0.0,Historical Baseline
26,92,84698.51563025209,11252.902620725086,84698.51563025209,11252.902620725086,0,0.0,Historical Baseline
26,95,70200.88991596639,8863.414659452501,70200.88991596639,8863.414659452501,0,0.0,Historical Baseline
27,2,79340.45445378151,8368.920601366448,79340.45445378151,8368.920601366448,0,0.0,Historical Baseline
27,8,41999.723361344535,3461.7379966158646,41999.723361344535,3461.7379966158646,0,0.0,Historical Baseline
27,13,52804.82495798319,4669.612608720545,52804.82495798319,4669.612608720545,0,0.0,Historical Baseline
27,38,39874.00957983193,4818.5071735363235,39874.00957983193,4818.5071735363235,0,0.0,Historical Baseline
27,40,70036.52739495799,4122.519341132227,70036.52739495799,4122.519341132227,0,0.0,Historical Baseline
27,72,69071.49050420168,48556.96873844578,69071.49050420168,48556.96873844578,0,0.0,Historical Baseline
27,90,96400.26596638656,7720.551960958694,96400.26596638656,7720.551960958694,0,0.0,Historical Baseline
27,91,66453.38285714286,5570.109839289332,66453.38285714286,5570.109839289332,0,0.0,Historical Baseline
27,92,146016.97478991596,12841.94927527808,146016.97478991596,12841.94927527808,0,0.0,Historical Baseline
27,95,120193.03689075631,13718.982890229921,120193.03689075631,13718.982890229921,0,0.0,Historical Baseline
28,2,57800.77806722689,4191.767437987625,57800.77806722689,4191.767437987625,0,0.0,Historical Baseline
28,8,33349.7743697479,1916.1935184540944,33349.7743697479,1916.1935184540944,0,0.0,Historical Baseline
